,gid,plaid,posid,teamid,teamname,period,newpos,newposname
7841,7841,3289,22,782,Belgium,905,3,Fw
7842,7842,3621,20,782,Belgium,905,2,Mid
7843,7843,5633,15,782,Belgium,905,2,Mid
7844,7844,3077,4,782,Belgium,905,1,Def
7845,7845,3089,12,782,Belgium,905,2,Mid
7846,7846,5650,12,777,Tunisia,906,2,Mid
7847,7847,5654,16,777,Tunisia,906,2,Mid
7848,7848,5656,2,777,Tunisia,906,1,Def
7849,7849,5655,1,777,Tunisia,906,1,Def
7850,7850,3767,9,777,Tunisia,906,1,Def
7851,7851,5651,4,777,Tunisia,906,1,Def
7852,7852,5647,5,777,Tunisia,906,1,Def
7853,7853,2974,14,777,Tunisia,906,2,Mid
7854,7854,3196,22,777,Tunisia,906,3,Fw
7855,7855,5649,23,777,Tunisia,906,3,Fw
7856,7856,3767,9,777,Tunisia,907,1,Def
7857,7857,5650,12,777,Tunisia,907,2,Mid
7858,7858,2974,14,777,Tunisia,907,2,Mid
7859,7859,5656,2,777,Tunisia,907,1,Def
7860,7860,5651,4,777,Tunisia,907,1,Def
7861,7861,5936,1,777,Tunisia,907,1,Def
7862,7862,5654,16,777,Tunisia,907,2,Mid
7863,7863,5647,5,777,Tunisia,908,1,Def
7864,7864,3767,9,777,Tunisia,908,1,Def
7865,7865,5650,12,777,Tunisia,908,2,Mid
7866,7866,2974,14,777,Tunisia,908,2,Mid
7867,7867,5936,1,777,Tunisia,908,1,Def
7868,7868,5649,16,777,Tunisia,908,2,Mid
7869,7869,3196,22,777,Tunisia,908,3,Fw
7870,7870,3089,12,782,Belgium,909,2,Mid
7871,7871,3621,20,782,Belgium,909,2,Mid
7872,7872,20005,1,782,Belgium,909,1,Def
7873,7873,5642,14,782,Belgium,909,2,Mid
7874,7874,3077,4,782,Belgium,909,1,Def
7875,7875,5630,16,782,Belgium,909,2,Mid
7876,7876,5639,3,782,Belgium,909,1,Def
7877,7877,3509,0,782,Belgium,909,0,GK
7878,7878,3289,22,782,Belgium,909,3,Fw
7879,7879,3509,0,782,Belgium,910,0,GK
7880,7880,3077,4,782,Belgium,910,1,Def
7881,7881,5642,14,782,Belgium,910,2,Mid
7882,7882,5639,3,782,Belgium,910,1,Def
7883,7883,5633,15,782,Belgium,910,2,Mid
7884,7884,3621,20,782,Belgium,910,2,Mid
7885,7885,3621,20,782,Belgium,911,2,Mid
7886,7886,3089,12,782,Belgium,911,2,Mid
7887,7887,20005,1,782,Belgium,911,1,Def
7888,7888,3176,11,782,Belgium,911,2,Mid
7889,7889,5639,3,782,Belgium,911,1,Def
7890,7890,5642,14,782,Belgium,911,2,Mid
7891,7891,3289,22,782,Belgium,911,3,Fw
7892,7892,3196,22,777,Tunisia,912,3,Fw
7893,7893,2974,14,777,Tunisia,912,2,Mid
7894,7894,5650,12,777,Tunisia,912,2,Mid
7895,7895,5647,5,777,Tunisia,912,1,Def
7896,7896,5654,20,777,Tunisia,912,2,Mid
7897,7897,5651,4,777,Tunisia,912,1,Def
7898,7898,4826,2,777,Tunisia,912,1,Def
7899,7899,3767,9,777,Tunisia,912,1,Def
7900,7900,5650,12,777,Tunisia,913,2,Mid
7901,7901,5651,4,777,Tunisia,913,1,Def
7902,7902,5647,5,777,Tunisia,913,1,Def
7903,7903,5936,1,777,Tunisia,913,1,Def
7904,7904,5654,16,777,Tunisia,913,2,Mid
7905,7905,3767,9,777,Tunisia,913,1,Def
7906,7906,5649,20,777,Tunisia,913,2,Mid
7907,7907,3196,22,777,Tunisia,913,3,Fw
7908,7908,5630,16,782,Belgium,914,2,Mid
7909,7909,3089,12,782,Belgium,914,2,Mid
7910,7910,5639,3,782,Belgium,914,1,Def
7911,7911,3077,4,782,Belgium,914,1,Def
7912,7912,5633,15,782,Belgium,914,2,Mid
7913,7913,3621,20,782,Belgium,914,2,Mid
7914,7914,5642,14,782,Belgium,914,2,Mid
7915,7915,20005,1,782,Belgium,914,1,Def
7916,7916,3176,11,782,Belgium,914,2,Mid
7917,7917,3509,0,782,Belgium,914,0,GK
7918,7918,3509,0,782,Belgium,915,0,GK
7919,7919,20005,1,782,Belgium,915,1,Def
7920,7920,3176,11,782,Belgium,915,2,Mid
7921,7921,5639,3,782,Belgium,915,1,Def
7922,7922,5642,14,782,Belgium,915,2,Mid
7923,7923,5630,16,782,Belgium,915,2,Mid
7924,7924,5633,15,782,Belgium,915,2,Mid
7925,7925,3621,20,782,Belgium,915,2,Mid
7926,7926,5648,0,777,Tunisia,916,0,GK
7927,7927,5647,5,777,Tunisia,916,1,Def
7928,7928,5649,20,777,Tunisia,916,2,Mid
7929,7929,3557,12,777,Tunisia,916,2,Mid
7930,7930,3767,9,777,Tunisia,916,1,Def
7931,7931,5654,16,777,Tunisia,916,2,Mid
7932,7932,5936,1,777,Tunisia,916,1,Def
7933,7933,3196,22,777,Tunisia,916,3,Fw
7934,7934,2974,14,777,Tunisia,916,2,Mid
7935,7935,3767,9,777,Tunisia,917,1,Def
7936,7936,5647,5,777,Tunisia,917,1,Def
7937,7937,5649,20,777,Tunisia,917,2,Mid
7938,7938,3557,12,777,Tunisia,917,2,Mid
7939,7939,3196,22,777,Tunisia,917,3,Fw
7940,7940,2974,14,777,Tunisia,917,2,Mid
7941,7941,5651,4,777,Tunisia,917,1,Def
7942,7942,5936,1,777,Tunisia,917,1,Def
7943,7943,5654,16,777,Tunisia,917,2,Mid
7944,7944,5648,0,777,Tunisia,917,0,GK
7945,7945,3196,22,777,Tunisia,918,3,Fw
7946,7946,5649,20,777,Tunisia,918,2,Mid
7947,7947,3557,12,777,Tunisia,918,2,Mid
7948,7948,5936,1,777,Tunisia,918,1,Def
7949,7949,5654,16,777,Tunisia,918,2,Mid
7950,7950,2974,14,777,Tunisia,918,2,Mid
7951,7951,3767,9,777,Tunisia,918,1,Def
7952,7952,5647,5,777,Tunisia,918,1,Def
7953,7953,5639,3,782,Belgium,919,1,Def
7954,7954,3077,4,782,Belgium,919,1,Def
7955,7955,5642,12,782,Belgium,919,2,Mid
7956,7956,3296,9,782,Belgium,919,1,Def
7957,7957,20005,2,782,Belgium,919,1,Def
7958,7958,3176,11,782,Belgium,919,2,Mid
7959,7959,5633,15,782,Belgium,919,2,Mid
7960,7960,3457,23,782,Belgium,919,3,Fw
7961,7961,5630,21,782,Belgium,919,3,Fw
7962,7962,5648,0,777,Tunisia,920,0,GK
7963,7963,5651,4,777,Tunisia,920,1,Def
7964,7964,5647,5,777,Tunisia,920,1,Def
7965,7965,4826,2,777,Tunisia,920,1,Def
7966,7966,2974,14,777,Tunisia,920,2,Mid
7967,7967,3767,9,777,Tunisia,920,1,Def
7968,7968,5649,20,777,Tunisia,920,2,Mid
7969,7969,3196,22,777,Tunisia,920,3,Fw
7970,7970,5639,3,782,Belgium,921,1,Def
7971,7971,3296,9,782,Belgium,921,1,Def
7972,7972,5642,12,782,Belgium,921,2,Mid
7973,7973,3089,14,782,Belgium,921,2,Mid
7974,7974,3077,4,782,Belgium,921,1,Def
7975,7975,20005,2,782,Belgium,921,1,Def
7976,7976,3457,23,782,Belgium,921,3,Fw
7977,7977,3176,11,782,Belgium,921,2,Mid
7978,7978,3296,9,782,Belgium,922,1,Def
7979,7979,20005,2,782,Belgium,922,1,Def
7980,7980,3176,11,782,Belgium,922,2,Mid
7981,7981,5642,12,782,Belgium,922,2,Mid
7982,7982,5639,3,782,Belgium,922,1,Def
7983,7983,5633,15,782,Belgium,922,2,Mid
7984,7984,3457,23,782,Belgium,922,3,Fw
7985,7985,3509,0,782,Belgium,923,0,GK
7986,7986,20005,2,782,Belgium,923,1,Def
7987,7987,3176,11,782,Belgium,923,2,Mid
7988,7988,2954,17,782,Belgium,923,2,Mid
7989,7989,3296,8,782,Belgium,923,1,Def
7990,7990,3077,4,782,Belgium,923,1,Def
7991,7991,5642,10,782,Belgium,923,1,Def
7992,7992,5633,15,782,Belgium,923,2,Mid
7993,7993,3089,19,782,Belgium,923,2,Mid
7994,7994,5639,3,782,Belgium,923,1,Def
7995,7995,3457,22,782,Belgium,923,3,Fw
7996,7996,5519,18,784,Peru,924,2,Mid
7997,7997,5521,1,784,Peru,924,1,Def
7998,7998,5523,12,784,Peru,924,2,Mid
7999,7999,5530,2,784,Peru,924,1,Def
8000,8000,5529,14,784,Peru,924,2,Mid
8001,8001,5518,5,784,Peru,924,1,Def
8002,8002,5532,4,784,Peru,924,1,Def
8003,8003,3632,16,784,Peru,924,2,Mid
8004,8004,5525,20,784,Peru,924,2,Mid
8005,8005,5531,22,784,Peru,924,3,Fw
8006,8006,3959,4,776,Denmark,925,1,Def
8007,8007,5527,14,776,Denmark,925,2,Mid
8008,8008,5524,5,776,Denmark,925,1,Def
8009,8009,5534,2,776,Denmark,925,1,Def
8010,8010,5517,12,776,Denmark,925,2,Mid
8011,8011,5516,20,776,Denmark,925,2,Mid
8012,8012,5536,16,776,Denmark,925,2,Mid
8013,8013,5528,0,784,Peru,926,0,GK
8014,8014,5532,4,784,Peru,926,1,Def
8015,8015,5531,22,784,Peru,926,3,Fw
8016,8016,5519,18,784,Peru,926,2,Mid
8017,8017,3632,16,784,Peru,926,2,Mid
8018,8018,5521,1,784,Peru,926,1,Def
8019,8019,5523,12,784,Peru,926,2,Mid
8020,8020,5525,20,784,Peru,926,2,Mid
8021,8021,5524,5,776,Denmark,927,1,Def
8022,8022,5527,14,776,Denmark,927,2,Mid
8023,8023,3959,4,776,Denmark,927,1,Def
8024,8024,5534,2,776,Denmark,927,1,Def
8025,8025,5516,20,776,Denmark,927,2,Mid
8026,8026,3043,18,776,Denmark,927,2,Mid
8027,8027,5536,16,776,Denmark,927,2,Mid
8028,8028,5522,22,776,Denmark,927,3,Fw
8029,8029,3959,4,776,Denmark,928,1,Def
8030,8030,5516,20,776,Denmark,928,2,Mid
8031,8031,5517,12,776,Denmark,928,2,Mid
8032,8032,5527,14,776,Denmark,928,2,Mid
8033,8033,5524,5,776,Denmark,928,1,Def
8034,8034,4763,1,776,Denmark,928,1,Def
8035,8035,5536,16,776,Denmark,928,2,Mid
8036,8036,3043,18,776,Denmark,928,2,Mid
8037,8037,3815,0,776,Denmark,929,0,GK
8038,8038,3959,4,776,Denmark,929,1,Def
8039,8039,5527,14,776,Denmark,929,2,Mid
8040,8040,5534,2,776,Denmark,929,1,Def
8041,8041,5517,12,776,Denmark,929,2,Mid
8042,8042,5522,22,776,Denmark,929,3,Fw
8043,8043,4763,1,776,Denmark,929,1,Def
8044,8044,3043,18,776,Denmark,929,2,Mid
8045,8045,5516,20,776,Denmark,929,2,Mid
8046,8046,3815,0,776,Denmark,930,0,GK
8047,8047,5524,5,776,Denmark,930,1,Def
8048,8048,5517,12,776,Denmark,930,2,Mid
8049,8049,3043,18,776,Denmark,930,2,Mid
8050,8050,5534,2,776,Denmark,930,1,Def
8051,8051,3959,4,776,Denmark,930,1,Def
8052,8052,5527,14,776,Denmark,930,2,Mid
8053,8053,4763,1,776,Denmark,930,1,Def
8054,8054,5536,16,776,Denmark,930,2,Mid
8055,8055,5522,22,776,Denmark,930,3,Fw
8056,8056,5516,20,776,Denmark,930,2,Mid
8057,8057,5521,1,784,Peru,931,1,Def
8058,8058,5523,12,784,Peru,931,2,Mid
8059,8059,5530,2,784,Peru,931,1,Def
8060,8060,5531,22,784,Peru,931,3,Fw
8061,8061,5519,18,784,Peru,931,2,Mid
8062,8062,3632,16,784,Peru,931,2,Mid
8063,8063,5529,14,784,Peru,931,2,Mid
8064,8064,5532,4,784,Peru,931,1,Def
8065,8065,5525,20,784,Peru,931,2,Mid
8066,8066,5518,5,784,Peru,931,1,Def
8067,8067,5536,16,776,Denmark,932,2,Mid
8068,8068,3043,18,776,Denmark,932,2,Mid
8069,8069,5527,14,776,Denmark,932,2,Mid
8070,8070,4763,1,776,Denmark,932,1,Def
8071,8071,5516,20,776,Denmark,932,2,Mid
8072,8072,5534,2,776,Denmark,932,1,Def
8073,8073,3959,4,776,Denmark,932,1,Def
8074,8074,5524,5,776,Denmark,932,1,Def
8075,8075,5522,22,776,Denmark,932,3,Fw
8076,8076,4763,1,776,Denmark,933,1,Def
8077,8077,5536,16,776,Denmark,933,2,Mid
8078,8078,5516,20,776,Denmark,933,2,Mid
8079,8079,5534,2,776,Denmark,933,1,Def
8080,8080,3959,4,776,Denmark,933,1,Def
8081,8081,5527,14,776,Denmark,933,2,Mid
8082,8082,3043,18,776,Denmark,933,2,Mid
8083,8083,5524,5,776,Denmark,933,1,Def
8084,8084,3959,4,776,Denmark,934,1,Def
8085,8085,5520,12,776,Denmark,934,2,Mid
8086,8086,5534,2,776,Denmark,934,1,Def
8087,8087,3815,0,776,Denmark,934,0,GK
8088,8088,5527,14,776,Denmark,934,2,Mid
8089,8089,5536,16,776,Denmark,934,2,Mid
8090,8090,4763,1,776,Denmark,934,1,Def
8091,8091,3043,18,776,Denmark,934,2,Mid
8092,8092,5524,5,776,Denmark,934,1,Def
8093,8093,5522,22,776,Denmark,934,3,Fw
8094,8094,5529,14,784,Peru,935,2,Mid
8095,8095,5521,1,784,Peru,935,1,Def
8096,8096,3632,16,784,Peru,935,2,Mid
8097,8097,5523,12,784,Peru,935,2,Mid
8098,8098,5530,2,784,Peru,935,1,Def
8099,8099,5532,4,784,Peru,935,1,Def
8100,8100,5518,5,784,Peru,935,1,Def
8101,8101,5519,18,784,Peru,935,2,Mid
8102,8102,5525,20,784,Peru,935,2,Mid
8103,8103,4763,1,776,Denmark,936,1,Def
8104,8104,5522,22,776,Denmark,936,3,Fw
8105,8105,5536,16,776,Denmark,936,2,Mid
8106,8106,5516,20,776,Denmark,936,2,Mid
8107,8107,3043,18,776,Denmark,936,2,Mid
8108,8108,5527,14,776,Denmark,936,2,Mid
8109,8109,5524,5,776,Denmark,936,1,Def
8110,8110,4763,1,776,Denmark,937,1,Def
8111,8111,5520,12,776,Denmark,937,2,Mid
8112,8112,5534,2,776,Denmark,937,1,Def
8113,8113,3959,4,776,Denmark,937,1,Def
8114,8114,5527,14,776,Denmark,937,2,Mid
8115,8115,3043,18,776,Denmark,937,2,Mid
8116,8116,5516,20,776,Denmark,937,2,Mid
8117,8117,5522,22,776,Denmark,937,3,Fw
8118,8118,4763,1,776,Denmark,938,1,Def
8119,8119,5534,2,776,Denmark,938,1,Def
8120,8120,3815,0,776,Denmark,938,0,GK
8121,8121,5527,14,776,Denmark,938,2,Mid
8122,8122,5520,12,776,Denmark,938,2,Mid
8123,8123,5536,16,776,Denmark,938,2,Mid
8124,8124,3043,18,776,Denmark,938,2,Mid
8125,8125,5522,22,776,Denmark,938,3,Fw
8126,8126,5525,20,784,Peru,939,2,Mid
8127,8127,5529,14,784,Peru,939,2,Mid
8128,8128,5519,18,784,Peru,939,2,Mid
8129,8129,5518,5,784,Peru,939,1,Def
8130,8130,5532,4,784,Peru,939,1,Def
8131,8131,5530,2,784,Peru,939,1,Def
8132,8132,3632,16,784,Peru,939,2,Mid
8133,8133,5521,1,784,Peru,939,1,Def
8134,8134,5523,12,784,Peru,939,2,Mid
8135,8135,5530,2,784,Peru,940,1,Def
8136,8136,5528,0,784,Peru,940,0,GK
8137,8137,5531,22,784,Peru,940,3,Fw
8138,8138,5519,18,784,Peru,940,2,Mid
8139,8139,5525,20,784,Peru,940,2,Mid
8140,8140,5523,12,784,Peru,940,2,Mid
8141,8141,5529,14,784,Peru,940,2,Mid
8142,8142,5521,1,784,Peru,940,1,Def
8143,8143,3632,16,784,Peru,940,2,Mid
8144,8144,5532,4,784,Peru,940,1,Def
8145,8145,5518,5,784,Peru,940,1,Def
8146,8146,5535,20,784,Peru,941,2,Mid
8147,8147,5531,22,784,Peru,941,3,Fw
8148,8148,5519,18,784,Peru,941,2,Mid
8149,8149,5529,14,784,Peru,941,2,Mid
8150,8150,5523,12,784,Peru,941,2,Mid
8151,8151,5530,2,784,Peru,941,1,Def
8152,8152,5521,1,784,Peru,941,1,Def
8153,8153,5518,5,784,Peru,941,1,Def
8154,8154,5532,4,784,Peru,941,1,Def
8155,8155,5518,5,784,Peru,942,1,Def
8156,8156,5529,14,784,Peru,942,2,Mid
8157,8157,5519,18,784,Peru,942,2,Mid
8158,8158,5532,4,784,Peru,942,1,Def
8159,8159,5530,2,784,Peru,942,1,Def
8160,8160,3632,16,784,Peru,942,2,Mid
8161,8161,5521,1,784,Peru,942,1,Def
8162,8162,5535,20,784,Peru,942,2,Mid
8163,8163,5531,22,784,Peru,942,3,Fw
8164,8164,5532,4,784,Peru,943,1,Def
8165,8165,5518,5,784,Peru,943,1,Def
8166,8166,5519,18,784,Peru,943,2,Mid
8167,8167,5530,2,784,Peru,943,1,Def
8168,8168,3632,16,784,Peru,943,2,Mid
8169,8169,5523,12,784,Peru,943,2,Mid
8170,8170,5529,14,784,Peru,943,2,Mid
8171,8171,5521,1,784,Peru,943,1,Def
8172,8172,5535,20,784,Peru,943,2,Mid
8173,8173,5531,22,784,Peru,943,3,Fw
8174,8174,5530,2,784,Peru,944,1,Def
8175,8175,5521,1,784,Peru,944,1,Def
8176,8176,5523,12,784,Peru,944,2,Mid
8177,8177,5518,5,784,Peru,944,1,Def
8178,8178,5519,18,784,Peru,944,2,Mid
8179,8179,5529,14,784,Peru,944,2,Mid
8180,8180,3632,16,784,Peru,944,2,Mid
8181,8181,5531,22,784,Peru,944,3,Fw
8182,8182,5532,4,784,Peru,945,1,Def
8183,8183,5519,18,784,Peru,945,2,Mid
8184,8184,5526,12,784,Peru,945,2,Mid
8185,8185,5521,1,784,Peru,945,1,Def
8186,8186,5518,5,784,Peru,945,1,Def
8187,8187,5535,20,784,Peru,945,2,Mid
8188,8188,5529,14,784,Peru,945,2,Mid
8189,8189,5530,2,784,Peru,945,1,Def
8190,8190,3632,16,784,Peru,945,2,Mid
8191,8191,5529,14,784,Peru,946,2,Mid
8192,8192,5518,5,784,Peru,946,1,Def
8193,8193,5519,18,784,Peru,946,2,Mid
8194,8194,3632,16,784,Peru,946,2,Mid
8195,8195,5526,12,784,Peru,946,2,Mid
8196,8196,5521,1,784,Peru,946,1,Def
8197,8197,5535,20,784,Peru,946,2,Mid
8198,8198,5526,12,784,Peru,947,2,Mid
8199,8199,5529,14,784,Peru,947,2,Mid
8200,8200,5532,4,784,Peru,947,1,Def
8201,8201,5518,5,784,Peru,947,1,Def
8202,8202,5519,18,784,Peru,947,2,Mid
8203,8203,3632,16,784,Peru,947,2,Mid
8204,8204,5535,20,784,Peru,947,2,Mid
8205,8205,5533,22,784,Peru,947,3,Fw
8206,8206,5198,22,772,Spain,948,3,Fw
8207,8207,5203,13,772,Spain,948,2,Mid
8208,8208,5208,11,772,Spain,948,2,Mid
8209,8209,3064,16,772,Spain,948,2,Mid
8210,8210,5201,4,772,Spain,948,1,Def
8211,8211,5211,5,772,Spain,948,1,Def
8212,8212,4926,20,772,Spain,948,2,Mid
8213,8213,5216,15,772,Spain,948,2,Mid
8214,8214,5213,2,772,Spain,948,1,Def
8215,8215,3333,0,772,Spain,949,0,GK
8216,8216,5213,2,772,Spain,949,1,Def
8217,8217,5721,1,772,Spain,949,1,Def
8218,8218,5208,11,772,Spain,949,2,Mid
8219,8219,5201,4,772,Spain,949,1,Def
8220,8220,5211,5,772,Spain,949,1,Def
8221,8221,5216,15,772,Spain,949,2,Mid
8222,8222,4926,20,772,Spain,949,2,Mid
8223,8223,5203,13,772,Spain,949,2,Mid
8224,8224,5198,22,772,Spain,949,3,Fw
8225,8225,5216,15,772,Spain,950,2,Mid
8226,8226,5198,22,772,Spain,950,3,Fw
8227,8227,4926,20,772,Spain,950,2,Mid
8228,8228,5213,2,772,Spain,950,1,Def
8229,8229,5203,13,772,Spain,950,2,Mid
8230,8230,5201,4,772,Spain,950,1,Def
8231,8231,5211,5,772,Spain,950,1,Def
8232,8232,5721,1,772,Spain,950,1,Def
8233,8233,5208,11,772,Spain,950,2,Mid
8234,8234,3064,16,772,Spain,950,2,Mid
8235,8235,3333,0,772,Spain,951,0,GK
8236,8236,5201,4,772,Spain,951,1,Def
8237,8237,5211,5,772,Spain,951,1,Def
8238,8238,4926,20,772,Spain,951,2,Mid
8239,8239,5208,11,772,Spain,951,2,Mid
8240,8240,5213,2,772,Spain,951,1,Def
8241,8241,5721,1,772,Spain,951,1,Def
8242,8242,5216,15,772,Spain,951,2,Mid
8243,8243,3064,16,772,Spain,951,2,Mid
8244,8244,5721,1,772,Spain,952,1,Def
8245,8245,5208,11,772,Spain,952,2,Mid
8246,8246,5201,4,772,Spain,952,1,Def
8247,8247,5211,5,772,Spain,952,1,Def
8248,8248,5216,15,772,Spain,952,2,Mid
8249,8249,5213,2,772,Spain,952,1,Def
8250,8250,4926,20,772,Spain,952,2,Mid
8251,8251,3064,16,772,Spain,952,2,Mid
8252,8252,5201,4,772,Spain,953,1,Def
8253,8253,5721,1,772,Spain,953,1,Def
8254,8254,5213,2,772,Spain,953,1,Def
8255,8255,5216,15,772,Spain,953,2,Mid
8256,8256,5211,5,772,Spain,953,1,Def
8257,8257,4926,20,772,Spain,953,2,Mid
8258,8258,5198,22,772,Spain,953,3,Fw
8259,8259,5208,11,772,Spain,953,2,Mid
8260,8260,3064,16,772,Spain,953,2,Mid
8261,8261,5221,2,788,Morocco,954,1,Def
8262,8262,5237,15,788,Morocco,954,2,Mid
8263,8263,5232,12,788,Morocco,954,2,Mid
8264,8264,5242,14,788,Morocco,954,2,Mid
8265,8265,5245,5,788,Morocco,954,1,Def
8266,8266,5233,0,788,Morocco,954,0,GK
8267,8267,5219,4,788,Morocco,954,1,Def
8268,8268,5236,9,788,Morocco,954,1,Def
8269,8269,5726,22,788,Morocco,954,3,Fw
8270,8270,5203,13,772,Spain,955,2,Mid
8271,8271,5216,15,772,Spain,955,2,Mid
8272,8272,5198,22,772,Spain,955,3,Fw
8273,8273,5201,4,772,Spain,955,1,Def
8274,8274,5211,5,772,Spain,955,1,Def
8275,8275,4926,20,772,Spain,955,2,Mid
8276,8276,5721,1,772,Spain,955,1,Def
8277,8277,3064,16,772,Spain,955,2,Mid
8278,8278,5208,11,772,Spain,955,2,Mid
8279,8279,5203,13,772,Spain,956,2,Mid
8280,8280,3064,16,772,Spain,956,2,Mid
8281,8281,5721,1,772,Spain,956,1,Def
8282,8282,5208,11,772,Spain,956,2,Mid
8283,8283,5201,4,772,Spain,956,1,Def
8284,8284,4926,20,772,Spain,956,2,Mid
8285,8285,5213,2,772,Spain,956,1,Def
8286,8286,5216,15,772,Spain,956,2,Mid
8287,8287,5213,2,772,Spain,957,1,Def
8288,8288,5211,5,772,Spain,957,1,Def
8289,8289,4926,20,772,Spain,957,2,Mid
8290,8290,5203,13,772,Spain,957,2,Mid
8291,8291,5208,11,772,Spain,957,2,Mid
8292,8292,3064,16,772,Spain,957,2,Mid
8293,8293,5201,4,772,Spain,957,1,Def
8294,8294,5216,15,772,Spain,957,2,Mid
8295,8295,5721,1,772,Spain,957,1,Def
8296,8296,5198,22,772,Spain,957,3,Fw
8297,8297,5208,11,772,Spain,958,2,Mid
8298,8298,5201,4,772,Spain,958,1,Def
8299,8299,4926,20,772,Spain,958,2,Mid
8300,8300,5211,5,772,Spain,958,1,Def
8301,8301,5198,22,772,Spain,958,3,Fw
8302,8302,5203,13,772,Spain,958,2,Mid
8303,8303,5721,1,772,Spain,958,1,Def
8304,8304,5213,2,772,Spain,959,1,Def
8305,8305,5208,11,772,Spain,959,2,Mid
8306,8306,5201,4,772,Spain,959,1,Def
8307,8307,5216,15,772,Spain,959,2,Mid
8308,8308,5198,22,772,Spain,959,3,Fw
8309,8309,3064,16,772,Spain,959,2,Mid
8310,8310,5721,1,772,Spain,959,1,Def
8311,8311,5211,5,772,Spain,959,1,Def
8312,8312,4926,20,772,Spain,959,2,Mid
8313,8313,5203,13,772,Spain,960,2,Mid
8314,8314,3064,16,772,Spain,960,2,Mid
8315,8315,5208,11,772,Spain,960,2,Mid
8316,8316,5198,22,772,Spain,960,3,Fw
8317,8317,5201,4,772,Spain,960,1,Def
8318,8318,5211,5,772,Spain,960,1,Def
8319,8319,4926,20,772,Spain,960,2,Mid
8320,8320,5216,15,772,Spain,960,2,Mid
8321,8321,5213,2,772,Spain,960,1,Def
8322,8322,5203,13,772,Spain,961,2,Mid
8323,8323,5208,11,772,Spain,961,2,Mid
8324,8324,5201,4,772,Spain,961,1,Def
8325,8325,4926,20,772,Spain,961,2,Mid
8326,8326,5211,5,772,Spain,961,1,Def
8327,8327,3064,16,772,Spain,961,2,Mid
8328,8328,5198,22,772,Spain,961,3,Fw
8329,8329,5721,1,772,Spain,961,1,Def
8330,8330,5216,15,772,Spain,961,2,Mid
8331,8331,5213,2,772,Spain,962,1,Def
8332,8332,5208,11,772,Spain,962,2,Mid
8333,8333,3064,16,772,Spain,962,2,Mid
8334,8334,5201,4,772,Spain,962,1,Def
8335,8335,4926,20,772,Spain,962,2,Mid
8336,8336,5211,5,772,Spain,962,1,Def
8337,8337,5216,15,772,Spain,962,2,Mid
8338,8338,5203,13,772,Spain,962,2,Mid
8339,8339,5198,22,772,Spain,962,3,Fw
8340,8340,5211,5,772,Spain,963,1,Def
8341,8341,5213,2,772,Spain,963,1,Def
8342,8342,5721,1,772,Spain,963,1,Def
8343,8343,5201,4,772,Spain,963,1,Def
8344,8344,5208,11,772,Spain,963,2,Mid
8345,8345,5198,22,772,Spain,963,3,Fw
8346,8346,5203,13,772,Spain,963,2,Mid
8347,8347,4926,20,772,Spain,963,2,Mid
8348,8348,5236,9,788,Morocco,964,1,Def
8349,8349,5727,1,788,Morocco,964,1,Def
8350,8350,5237,15,788,Morocco,964,2,Mid
8351,8351,5242,14,788,Morocco,964,2,Mid
8352,8352,5219,4,788,Morocco,964,1,Def
8353,8353,5245,5,788,Morocco,964,1,Def
8354,8354,5232,12,788,Morocco,964,2,Mid
8355,8355,5726,22,788,Morocco,964,3,Fw
8356,8356,5203,13,772,Spain,965,2,Mid
8357,8357,3064,16,772,Spain,965,2,Mid
8358,8358,5198,22,772,Spain,965,3,Fw
8359,8359,5721,1,772,Spain,965,1,Def
8360,8360,5208,11,772,Spain,965,2,Mid
8361,8361,5213,2,772,Spain,965,1,Def
8362,8362,5201,4,772,Spain,965,1,Def
8363,8363,5211,5,772,Spain,965,1,Def
8364,8364,5216,15,772,Spain,965,2,Mid
8365,8365,3064,16,772,Spain,966,2,Mid
8366,8366,5208,11,772,Spain,966,2,Mid
8367,8367,5201,4,772,Spain,966,1,Def
8368,8368,4926,20,772,Spain,966,2,Mid
8369,8369,5203,13,772,Spain,966,2,Mid
8370,8370,5216,15,772,Spain,966,2,Mid
8371,8371,5721,1,772,Spain,966,1,Def
8372,8372,5211,5,772,Spain,966,1,Def
8373,8373,5213,2,772,Spain,966,1,Def
8374,8374,5201,4,772,Spain,967,1,Def
8375,8375,5208,11,772,Spain,967,2,Mid
8376,8376,5213,2,772,Spain,967,1,Def
8377,8377,5203,13,772,Spain,967,2,Mid
8378,8378,5721,1,772,Spain,967,1,Def
8379,8379,3064,16,772,Spain,967,2,Mid
8380,8380,4926,20,772,Spain,967,2,Mid
8381,8381,5211,5,772,Spain,967,1,Def
8382,8382,5216,15,772,Spain,967,2,Mid
8383,8383,5201,4,772,Spain,968,1,Def
8384,8384,5208,11,772,Spain,968,2,Mid
8385,8385,5203,13,772,Spain,968,2,Mid
8386,8386,5216,15,772,Spain,968,2,Mid
8387,8387,5211,5,772,Spain,968,1,Def
8388,8388,4926,20,772,Spain,968,2,Mid
8389,8389,5213,2,772,Spain,968,1,Def
8390,8390,3064,16,772,Spain,968,2,Mid
8391,8391,5721,1,772,Spain,968,1,Def
8392,8392,3064,16,772,Spain,969,2,Mid
8393,8393,5208,11,772,Spain,969,2,Mid
8394,8394,5721,1,772,Spain,969,1,Def
